,NBR_EMPLOYEES,EMPL_GROWTH,COUNTRY_RISK_GROWTH_RATE,COUNTRY_RISK_DIVIDEND_YIELD,COUNTRY_RISK_PAYOUT_RATIO,VOLATILITY_30D,VOLATILITY_180D,PCT_CHG_1_YEAR,PCT_CHG_6_M,DIVIDEND_YIELD,MARKETCAP,TOTAL_ASSETS,TOTAL_LIABILITIES,CURRENT_ASSETS,EBIT,RETAINED_EARNINGS,SALES,SALES_GROWTH,INTEREST_EXPENSES,WHISTLE_BLOWER_POLICY,ETHICS_POLICY,BRIBERY_POLICY,PCT_WOMEN_EMPLOYEES,PCT_WOMEN_MGT,DEFAULT_PROB
1275,-0.0245585001610678,-0.0334260504365414,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,0.76833070047203,-0.45148320736722297,-0.0933857352807715,-0.33235886345538695,-0.0337658312775002,-0.22518969796365101,-0.12766206106456698,-0.10512523111778099,-0.0563785068889809,-0.15433441288069197,-0.096740638317744,-0.120671116437569,-0.0653382048358831,-0.232781992370318,0,0,0,-1.0,-1.0,0.00507778262189812
1276,-0.27393393189993803,-0.0342238445584028,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.41232098782790705,-0.39237376216616,-0.0993266258986672,0.346124517520175,0.4676709950853711,-0.28071599790221696,-0.11604445957858302,-0.0870667642042934,-0.0475662945014238,-0.154702208717337,-0.129210667784637,-0.151687902047096,-0.0667588642441263,-0.22931420455706797,0,0,1,-1.0,-1.0,0.007467445583175359
1277,-0.298003078340918,-0.0356972578780996,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.226979623794529,0.030965954710842004,1.06245141393453,1.43697698023814,-0.32693054363721097,-0.27999966350785804,-0.12968092796088002,-0.10296596092188999,-0.0613661891722224,-0.228189415991346,-0.121011595781805,-0.23068005115738,-0.0651881286955631,-0.230366230073447,0,0,1,-1.0,-1.0,0.0101575274575299
1278,-0.11089621002235099,-0.0386942818215002,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.7980058110150391,-0.5419639460370971,-0.34826866031180703,-0.49082124122471205,-0.0161416746728603,-0.285990072836125,-0.11671545842719501,-0.0967627464888693,-0.0558385875013363,-0.22083349925844603,-0.10714804240864301,-0.17095451671749498,-0.0658446795550634,-0.23328852317450002,0,0,0,-1.0,-1.0,0.007772789429707941
1279,-0.195577440566529,-0.0393484967490422,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.218469342364337,-0.703435047374039,-0.694266437583367,-0.550713127369962,-0.0636659635889907,-0.269469639960709,-0.10023738463457901,-0.08441008608952799,-0.0683889833345858,-0.16962992234812502,-0.0353845538422119,-0.0497482960193291,-0.0656362158853112,-0.226352947548001,0,0,0,-1.0,-1.0,0.00991576582555455
1280,-0.322398501011025,-0.0333266439808903,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,0.12998972317047,-0.12174347636622099,-0.23209198450797502,0.8112657843247322,-0.23110944439652498,-0.267912844695523,-0.137698581488392,-0.109968559680854,-0.0644928684125824,-0.185141311980546,-0.11313513017552199,-0.249166800652592,-0.0658063693924776,-0.23360023443861302,1,0,1,-1.0,-1.0,0.00412192484432172
1281,-0.213949302083523,-0.032765977134358,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.24964746013410002,-0.15692152458863098,0.4929722201682371,0.728672498207976,0.0537442616197734,-0.274499999288857,-0.133928215476641,-0.10460004613124,-0.0678713078168442,-0.243508912143778,-0.130380572490609,-0.23502484087656897,-0.0655958820113012,-0.228768709844872,0,0,1,-1.0,-1.0,0.00899786990300467
1282,-0.009123124706216191,-0.0578529720903521,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,0.913855015713232,1.21046501438811,-0.9018215493806461,-0.0406471418440007,-0.566459165165442,-0.26958715297956304,0.0104025339453959,0.00223908764570005,0.0054501494592945395,-0.144379938606278,-0.213102939478642,0.23722630907601003,-0.066306324799808,-0.126215703951919,0,0,1,-1.0,-1.0,0.0270851321955465
1283,-0.265450749942638,-0.0389567740451713,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,0.0938225520334407,0.252258314618706,0.8753657514424549,0.29023321160693,-0.24057971796012398,-0.261412584516256,-0.14088902802864903,-0.11023006093217999,-0.0739202249114561,-0.258460612459565,-0.150357821424011,-0.264449123591397,-0.0653185447104592,-0.23243131719819102,0,0,0,-1.0,-1.0,0.00744322085240678
1284,-0.0945322022230616,-0.0403421494937079,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,0.576134309460087,0.583478385944989,0.297021118142096,0.510833284189137,-0.266084568648498,-0.291085656876726,-0.119978128067276,-0.0891438936429401,-0.0563764847189898,-0.244900139873696,-0.14253735541863802,-0.20318085197227198,-0.0655286270358626,-0.20589689584063,0,0,1,-1.0,-1.0,0.0172265377800422
1285,-0.0854717623219211,-0.03275539775585,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.703227660139586,-0.33997214523341,-0.5719455253558829,-0.15990315338560598,0.178101360480411,-0.29049171162735,-0.0824836658940851,-0.0598404761071633,-0.0324517871193601,-0.172804160329605,-0.10345206874857,-0.0571858428846266,-0.0654443539827719,-0.20281874710752104,0,0,1,-1.0,-1.0,0.0123860538194352
1286,-0.0245083038181252,-0.0223586759316885,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.596348684257966,-0.6755331206957149,-0.0417587035192998,-0.0701308080329237,-0.252169708234265,-0.28036496278036105,-0.12332887324392401,-0.10364789864713699,-0.0654892455591748,-0.221961129311353,-0.11507232315242599,-0.19987537370302902,-0.06521283879004,-0.231011978920964,0,0,1,-1.0,-1.0,0.00666061403740904
1287,-0.286834392036188,-0.0292379120674514,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.545864255269492,-0.422038439677482,0.302880643087883,0.22164606052947602,-0.126523093617205,-0.263149859440362,-0.133448625631504,-0.107383903534398,-0.0642669920245678,-0.22500718244820003,-0.12772302621263099,-0.21958229660994397,-0.0658269075402297,-0.229937627085293,0,0,0,-1.0,-1.0,0.00611730936265487
1288,-0.29878112165652904,-0.0386043469398722,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.24337856513388398,0.0684958806040682,0.44427469447523105,0.489384102339495,-0.06671744524813598,-0.250914758763973,-0.14049962811358802,-0.10983284886453598,-0.0687711734629185,-0.22021784101014896,-0.12133663694361,-0.27129676465881103,-0.066093740250995,-0.233015775818402,0,0,0,-1.0,-1.0,0.00797097129006588
1289,-0.21389910574058102,-0.0267551086384144,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,0.098405693756288,0.283593149353939,1.4596996503296298,1.3269334581523702,-0.17804447229015302,-0.270972823383808,-0.10881254356812199,-0.0771108679294006,-0.0537140957086043,-0.171652799449673,-0.12404896543987,-0.0373202189318088,-0.06595703874129799,-0.202974602739577,0,0,0,-1.0,-1.0,0.0146741292500986
1290,-0.22112737912431601,-0.0360813778419902,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.29452010518606897,-0.29242764180734304,-0.484452180550201,-0.0426465743602718,-0.077337694313675,-0.28794763355165803,-0.11892288809644802,-0.10058804552192999,-0.0508205726682272,-0.187835816262054,-0.0695735275805223,-0.177428914918963,-0.0657266301301214,-0.23149618340585396,0,0,1,-1.0,-1.0,0.00747351210200575
1291,-0.290574019585412,-0.0090427128373917,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,0.5950136371184119,0.5186935312169361,2.16782885528505,2.74007281872859,-0.20937048399145303,-0.29316403852745504,-0.143561460611548,-0.110829648778545,-0.0725431271474636,-0.267663503937357,-0.15705829541118,-0.274626212402835,-0.0654999528991381,-0.22307997927482198,0,0,0,-1.0,-1.0,0.00961477599500238
1292,0.0767879162400553,-0.0254495750780065,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,0.940611358274527,-0.0460991274224054,-0.150996904540482,-0.533465326603683,-0.35526839924626796,-0.253875326926148,-0.134203766170305,-0.11010466731242402,-0.069108269200448,-0.20263560090618302,-0.100682523268771,-0.209532656581999,-0.0654986956883171,-0.23371712616265497,0,0,1,-1.0,-1.0,0.0093260123915524
1293,-0.30615998406909195,-0.00827197205601425,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,0.37624389649962603,0.00046214761716666504,0.36278782854035996,0.7831205862877859,-0.134449818998425,-0.229451203229707,-0.14871796971189802,-0.113353076133149,-0.0757999380821809,-0.219395521479465,-0.162569516830263,-0.279403328423301,-0.06415155759667099,-0.23379505397868303,0,0,0,-1.0,-1.0,0.007305294540680521
1294,-0.235157256976775,-0.0348384599646705,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.6902102067888489,-0.39504682391849705,-0.064820059728235,-0.26023417474367605,0.4104081224013221,-0.24351194225319697,-0.10558367291564301,-0.105286139702626,-0.0532265505237312,-0.21495676143379103,0.0682329685810999,-0.209757816099504,-0.0656354693274124,-0.23379505397868303,0,0,1,-1.0,-1.0,0.005771846532804379
1295,-0.23603569297826998,-0.0291807911301018,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.8168901293903041,-0.24656834206666398,-0.42774907612229707,-0.41117295258504705,-0.11618337901838399,-0.244599121831452,-0.100094361550198,-0.0916962093463264,-0.0311861109218815,-0.19480794603497698,0.0335278246083128,0.0438573733659033,-0.0649495875101988,-0.232080642026065,0,0,1,-1.0,-1.0,0.00887287697973179
1296,-0.271825685496349,-0.0327927822661397,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.694959705743016,-0.8022387940807421,-0.07023156066857,-0.20521624227101698,-0.12421183527030301,-0.273289581548998,-0.130270275571021,-0.109496944753386,-0.0684656235772515,-0.208248485195853,-0.0849137660820338,-0.22250754964060396,-0.0655362840032879,-0.23324955926648602,0,0,0,-1.0,-1.0,0.0057216757987840206
1297,-0.25593854295501395,-0.0383369168428907,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.20462952976677898,-0.347991330490422,0.0475237117359318,0.886019996326684,-0.22903623744741197,-0.272362358630167,-0.1463338449837,-0.11372666916174902,-0.0758144457363486,-0.258241797923446,-0.14271604892776002,-0.289120444257828,-0.0654114726765821,-0.23378932628420498,0,0,0,-1.0,-1.0,0.00448007508358143
1298,-0.195100575308574,-0.0142404727350133,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,0.0694057466685996,-0.282999876272092,-0.20942839703642602,-0.321517485824308,-0.469391244403622,-0.24506516741308998,-0.135509830207025,-0.102717554573892,-0.0707502712332848,-0.206953204205929,-0.13833616796774403,-0.184990876072909,-0.064674221009343,-0.23083379696961603,1,0,1,-1.0,-1.0,0.008314463508104159
1299,-0.298881514342414,-0.0309654363613832,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.319061123950296,-0.27588926580425,0.314811995846598,0.9028696870462951,-0.397316860125385,-0.245060649148812,-0.135122241206141,-0.100182971750505,-0.0747823141977082,-0.25346302661791703,-0.16380376142553302,-0.268660153384714,-0.0657521033905894,-0.208545662307425,0,0,0,-1.0,-1.0,0.010295008643715
1300,-0.306009395040264,-0.0295572462973207,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.0167778351127923,-0.6158999428932529,-0.3919146426954149,-0.24560833201286603,-0.479629532299538,-0.23051829965505202,-0.140534494437641,-0.11311272533318302,-0.0702184405256049,-0.26671203209907896,-0.165357192789547,-0.28171175786610303,-0.0657178781313403,-0.23371712616265497,0,0,0,-1.0,-1.0,0.00447183379693223
1301,0.149949086078905,-0.0363924661982009,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.351939412624142,-0.9096207599593209,-0.579677264160702,-0.27579709832368,0.167520922641351,-0.26992726713648396,-0.115955514874366,-0.0989670552159077,-0.0667789315876096,-0.17354774756456098,-0.0729286341046209,0.0115843068905116,-0.0655092009620804,-0.226391911456015,0,0,1,-1.0,-1.0,0.00720764202034757
1302,-0.260054643076307,-0.0305406393870227,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,0.16983449816786497,0.38389286155745794,1.5307749580240901,1.1413782797305803,-0.18864252743781001,-0.279402264371965,-0.13590705725605698,-0.107370015000564,-0.0673512056951131,-0.249025849693453,-0.13480697572777198,-0.25414519289543497,-0.066071337625489,-0.23258717283024802,1,0,1,-1.0,-1.0,0.0108705487493606
1303,-0.287512042665913,-0.040967146503897996,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,0.0551034609679732,-0.357153468109603,1.19033996030593,0.940061949676626,-0.040632243621483,-0.27985524873944895,-0.118946547387769,-0.0935515190588859,-0.05949831075137099,-0.220577641285127,-0.102773986624505,0.0983842112371928,-0.0664068064788815,-0.215365125488042,0,0,1,-1.0,-1.0,0.009175648766227229
1304,-0.242159646817268,-0.0301279100683298,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.185658151107123,-0.21189724385400602,0.599863465983444,-0.0394624290724112,-0.0035707333564111397,-0.290818861433391,-0.11899119762928599,-0.0947300603584905,-0.0569293459945779,-0.19651100066987698,-0.10568231372395,-0.204144000636102,-0.0657829847056367,-0.214391027787691,0,0,0,-1.0,-1.0,0.0123969267488726
1305,-0.0998781127464493,-0.0340949972739034,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.5910091716567211,-0.619399402606693,-0.20852311846608,0.106991714745791,0.199727948985269,-0.26694563159737805,-0.114053521319394,-0.10595477340290699,-0.0555039183677963,-0.194144314416683,-0.0134010583370699,-0.198254653040765,-0.0656739063338109,-0.23204167811805104,0,0,1,-1.0,-1.0,0.00633959701564057
1306,-0.303650166921961,-0.00314215559060305,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.748175720469754,-0.739416923865338,-0.483126894431668,-0.491041736241327,0.0973895996216214,-0.29053292945989,-0.104290061137514,-0.0781628251634922,-0.0559115878380179,-0.223919786061597,-0.12284740878555699,-0.200386082219951,-0.0647770991644607,-0.214702739051803,0,0,0,-1.0,-1.0,0.0117193741720928
1307,-0.332011100684534,0.0228964363177038,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.39612167516613594,-0.716680563153968,-0.645626449044209,-0.618539587485803,-0.566459165165442,-0.295692129324855,-0.149123873850495,-0.113897468763575,-0.0769569772412234,-0.284710545130072,-0.17455591975514,-0.29111165003712197,-0.0640726413337641,-0.233670096725682,0,0,1,-1.0,-1.0,0.00419007795681666
1308,-0.0868270635813715,-0.000910857631629661,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,0.16097708464832,0.572151872713394,1.3910995000556001,0.9946956468411259,-0.360653956118524,-0.278798647754991,-0.131301678361119,-0.1061236182928,-0.0588089530013782,-0.273340352720356,-0.113661039471026,-0.208454804013026,-0.0651896226520782,-0.22927524064905397,0,0,0,-1.0,-1.0,0.0460254644855762
1309,-0.0162510054040664,-0.0270866205278749,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.19970701929204002,-0.5790714135888629,-0.506931792715917,-0.210762584761465,0.48636392457139904,-0.280847227895541,-0.101609623531236,-0.0804330052224276,-0.0571279230877116,-0.155741631733943,-0.11882395919842201,-0.0231363831269236,-0.0653338253123184,-0.197675511249668,1,0,1,-1.0,-1.0,0.013206309375173
1310,-0.271700194638992,-0.028871226282037005,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.29452343233069606,-0.22628629070616202,0.445299628445736,0.848371061839466,-0.034290265712268,-0.266463448717956,-0.11420419364833699,-0.0926309076733361,-0.0385555050207329,-0.208576303224167,-0.11494294337881901,-0.0576883552309723,-0.0657485732785855,-0.22300205145879398,0,0,0,-1.0,-1.0,0.0361841080109203
1311,0.116016358249703,-0.0304386428820719,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.550425216028163,0.131836853740418,0.5140896889334461,0.405817746813396,-0.175864356770852,-0.24665710471547198,-0.0850150321760957,-0.0642905607551151,-0.0430936589149354,-0.187771851768724,-0.0476314230847487,-0.0116690271073564,-0.064837034767552,-0.19822100596186398,0,0,0,-1.0,-1.0,0.0165014908047768
1312,-0.16631297263098901,-0.040735812212607005,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.6533193816955811,-0.321434904694146,0.824160932307259,0.167637798597547,-0.247624428610216,-0.287377637099217,-0.11939625181228901,-0.0926858665857924,-0.058976793110646,-0.228493247334662,-0.12383835824514199,-0.0723243307677748,-0.0656665308837237,-0.22179417031035897,0,0,1,-1.0,-1.0,0.0106907394257896
1313,-0.0933023918209678,-0.0230846506404358,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.6540108732537651,-0.16523006487404,-0.800223003787045,-0.797023457952182,0.207955226656067,-0.269080168124251,-0.0234298968657801,-0.00995564028318926,-0.0173186757733776,-0.0854766358114108,-0.126622512316482,0.0453709793946305,-0.0657240093202318,-0.0861218426054719,0,0,0,0.15739999771118202,-1.0,0.0228955346102609
1314,-0.288867343925364,-0.0343853413411825,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.234233353604156,-0.5836119726944781,-0.520063901090131,-0.359174843166029,-0.091010161037214,-0.28879618459863104,-0.0984885538602676,-0.0730853756015084,-0.07294715671170099,-0.19165769473849603,-0.146867585428151,-0.246277354661105,-0.0655056692400937,-0.155711382318547,1,0,1,-1.0,-1.0,0.0120082011990839
1315,-0.26695664023091603,-0.0334465629796107,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.254795107395224,-0.260919194055071,-0.24701831193267001,-0.6265254030403361,-0.0446498698557737,-0.278094039661825,-0.135584010090342,-0.10700216726159599,-0.06693928966791,-0.208912116814147,-0.13237829738394902,-0.24697953676825699,-0.0657693847337578,-0.23289888409436,0,0,1,-1.0,-1.0,0.00819958268580356
1316,-0.24451887493557103,-0.0356255055556115,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-1.24429202276092,-1.09055272308617,-0.522603816013129,-0.49946685725818896,-0.263815255075911,-0.28808774238420004,-0.14152245716786802,-0.111467732267767,-0.0748171123055674,-0.255023464419377,-0.149342722745225,-0.256492621059088,-0.065659528485624,-0.232975720920964,1,0,1,0.3625,0.149300003051758,0.00261357193257916
1317,-0.30420232669433,-0.0376198559248886,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.343205657979877,0.196381543794901,-0.289435638480187,-1.11266732703509,0.0129616541512667,-0.25092217202226696,-0.130606308663552,-0.11193954103948599,-0.0596038680249105,-0.22837331390966897,-0.0422761569020529,-0.259867036375323,-0.066047560762894,-0.23379505397868303,1,0,1,-1.0,-1.0,0.0118350376839149
1318,-0.269617046406874,-0.0346740567715742,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.0522385425408187,0.149655336389142,1.3232959128740602,0.7766702111663599,-0.259324785914995,-0.27075357521626,-0.133634520063317,-0.10378558282570599,-0.0658630907986049,-0.223903794938265,-0.139736157990499,-0.243921979762352,-0.0650419563734916,-0.230093482717349,1,0,0,-1.0,-1.0,0.0104631605274556
1319,-0.314392184311679,-0.0345766334193998,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.319150956855208,-0.39193857220344996,-0.249405779038414,-0.291313956546691,-0.33839993264891804,-0.252208820293982,-0.10664051389114698,-0.0992632778018184,-0.0639262563810543,-0.15269532273912198,-0.0573023106854159,-0.22160691157058302,-0.0653588035287557,-0.22518403030757997,0,0,0,-1.0,-1.0,0.00899832666687983
1320,0.106202973204423,-0.0301141118512988,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,0.15475144252824696,-0.641436102859398,0.22413373489758,0.7141138239132591,-0.19356457847647102,-0.27428230272776505,-0.13014237308635698,-0.0959298312740982,-0.0766871601103854,-0.21872267097857,-0.15647395174950898,-0.20461920252884197,-0.0652742222289143,-0.217936743416969,0,0,0,-1.0,-1.0,0.008882041294090759
1321,-0.308393721330038,-0.0317222154678084,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.8956042714854581,-0.6360106960769429,-0.293255209789549,-0.33768734498553804,0.367567173680448,-0.26323315099741396,-0.136044032100551,-0.11045763447942698,-0.0654624989233525,-0.218586746430245,-0.121679938844842,-0.27048958903001896,-0.0658917879961759,-0.230444157889475,0,0,1,-1.0,-1.0,0.0069419478461179
1322,-0.253729903865539,-0.04533160366051099,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.771553347662954,-0.49704447142865293,-0.811824791386465,-1.15162226339875,-0.23362218627672002,-0.256215932886519,-0.133781990382909,-0.10950031768303098,-0.0642253353227495,-0.21343760471721399,-0.0956401244215956,-0.26026334140209,-0.0655445384459519,-0.233210595358472,0,0,0,-1.0,-1.0,0.00588213601771519
1323,-0.29822896188416,-0.0298520911431934,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.533221105689224,-0.652900349084511,-0.0513253236983,-0.017813242714018,0.281928518789835,-0.19707921748750798,-0.13122767636721,-0.111964540400386,-0.0737117391853656,-0.222104793563371,-0.097517328434716,-0.277063518662406,-0.0658554327511768,-0.23379505397868303,0,0,0,-1.0,-1.0,0.00293367097554542
1324,-0.224365043244114,-0.0326907703590938,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.404134548474683,-0.0515314787255422,0.228107128847078,-0.650227376869708,-0.00908818675296331,-0.289858649795708,-0.13128335575205,-0.10575219921656098,-0.0653636148107839,-0.22092145043677397,-0.11823596338886401,-0.230291635817209,-0.0658129995953202,-0.22378132961907501,0,0,1,-1.0,-1.0,0.0115569955734105
1325,-0.322323206496611,-0.0352853835078627,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.253295119692828,0.0200410662586624,0.750562434096015,0.7727231084033109,-0.17039235272619999,-0.28450551028636895,-0.144606560886096,-0.111826051877301,-0.0736522873876249,-0.260523467369443,-0.1552212650248,-0.27934545878590805,-0.0654268459009078,-0.23344437880655602,0,0,0,-1.0,-1.0,0.007545493013216321
1326,-0.274084520928766,-0.0319063541985319,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.146721132068627,-0.43077754024514703,-0.289899730496518,0.381410764747817,0.161456436991227,-0.28974643603095,-0.115471477794018,-0.0890474675366088,-0.0630166843190222,-0.23998286944898498,-0.134536716784249,-0.20860834945218698,-0.0661067938686359,-0.20772819951729,0,0,1,-1.0,-1.0,0.0123906226368706
1327,-0.23387725023173803,-0.0363672854616687,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.7185081263603699,-0.730280828198712,0.0559474519071272,-0.205669636871789,-0.15106556308177202,-0.26361589449889,-0.11196403232793199,-0.0982557638759948,-0.0491506646895121,-0.181887118382404,-0.0431319768898763,-0.19505265408023398,-0.0657173532503262,-0.23379505397868303,1,0,1,-1.0,-1.0,0.0066208283664596895
1328,-0.22004815775105,-0.0376652386019438,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.38926997533219704,-0.35060767865719294,-0.43169211471099495,-0.747349076262093,0.0682995975691546,-0.264551426514201,-0.0880460898063964,-0.0785872190759256,-0.0508796200319696,-0.18917107506030897,-0.0675745853045536,-0.140290339408966,-0.0652486119654698,-0.208312658137501,0,0,1,-1.0,-1.0,0.0133761832085406
1329,-0.198764908343385,-0.0507672334664958,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.25431821666544197,0.0972739743083806,0.8031137183555721,0.102534952713888,0.19133466291476,-0.294775063589883,-0.10631070692791099,-0.0757188400240089,-0.0384420612842278,-0.19136185895684696,-0.13529027663128,0.0754094438661033,-0.0652175834337716,-0.216339223188393,0,0,0,-1.0,-1.0,0.0134187523442564
1330,-0.265174670056453,-0.0242934370524899,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.30399747665433097,-0.0588544757842287,0.8641897661313159,1.68843287857927,-0.33145597572172,-0.285523620988827,-0.13961070726829003,-0.10765714277929699,-0.0723581370145006,-0.261049607309326,-0.135312583950564,-0.255810887805798,-0.065204067975539,-0.222123727044341,0,0,1,-1.0,-1.0,0.00976985380445872
1331,-0.00350113429664423,-0.0347918145140966,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.604943253352027,-0.588703463774162,-0.419823478475593,-0.21819800505991,0.366864457786399,-0.254510100280991,-0.10265668058927599,-0.0946915692790085,-0.0517806989800387,-0.115747832279629,0.0055341110663512895,-0.138030854547318,-0.065704608728995,-0.194675290332587,1,0,1,-1.0,-1.0,0.0090443978609962
1332,-0.306988223727645,-0.0349835747772715,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.5405203064754109,-0.28154847144965006,-0.0067210383084475205,-0.576246444168282,-0.10117271451304,-0.25551649998106196,-0.142689802510223,-0.111394515290325,-0.0714230471893499,-0.224343550829906,-0.141373537625808,-0.269122245652825,-0.065471286853019,-0.23340541489854197,0,0,0,-1.0,-1.0,0.00786137872736012
1333,-0.325535772444938,-0.0269248528447923,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.0220502502974059,0.373297259127594,1.27072616749562,2.45041360893112,-0.40953269326716707,-0.243110810581121,-0.14600601081400302,-0.11278710349885301,-0.0750006353542018,-0.273428279911999,-0.168137351411101,-0.288563625984836,-0.0654109337542729,-0.23266552924926395,0,0,0,-1.0,-1.0,0.00898287729098369
1334,-0.158883913875484,-0.0324029259110854,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.5906271045487911,-0.8416176986054291,-0.43475980567301503,-0.0350969401547623,-0.24285210794194198,-0.249817248068119,-0.129276941114327,-0.10922770560463799,-0.0664173675931869,-0.1723324221913,-0.0644422598014674,-0.196714343457401,-0.0654297762612072,-0.23371712616265497,1,0,1,-1.0,-1.0,0.006328766874837971
1335,-0.16586120554450598,-0.0290116290607315,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.592091602708505,-0.6124178444815159,-0.33477426615444394,-0.42916939503671503,-0.0269433609531899,-0.274813083974094,-0.11531173310524499,-0.0959746713976185,-0.0590148099064802,-0.128292868533891,-0.0946893485887506,-0.193090549713404,-0.0656156452398843,-0.21852120203717898,0,0,0,-1.0,-1.0,0.0107193043527824
1336,-0.24374083161996,-0.029974676579904,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.44622514609488895,-0.44005599858574396,0.345629244157555,-0.190509233851356,0.176876754352704,-0.255942394623268,-0.11817895459037801,-0.0904996129527379,-0.0593703073909294,-0.130979377253733,-0.114497381336794,-0.189807833189993,-0.0648361812413612,-0.21910566065739,0,0,1,-1.0,0.085,0.0126615590851268
1337,-0.241582388873428,0.0619060841014226,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,0.7439233220169631,0.792598158518222,2.7990623720097,3.2501976417218303,-0.0284255472284982,-0.287090884809259,-0.137699470935434,-0.10472028115271499,-0.0718418385945229,-0.263953563324242,-0.154320401879723,-0.273184220452452,-0.0656493257773158,-0.232470281106205,0,0,0,-1.0,-1.0,0.0146647781127048
1338,-0.300061128401565,-0.0386617259107831,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.26860442116704103,0.517982875267192,1.69897968211622,1.9320316319541002,-0.566459165165442,-0.30020364757592605,-0.12404183371353399,-0.0960244717117937,-0.0580787474175637,-0.22503116913319898,-0.159567321008483,-0.237877872929916,-0.0657225466863032,-0.18996065746288798,0,0,1,-1.0,-1.0,0.0161773237654936
1339,-0.284650851118185,-0.0364437936906848,-0.5166042074106789,-0.35590552312793605,-0.549023671200413,-0.18873631441063501,-0.29855676001886106,-0.420642929936767,0.06006385745213401,0.37451155952128,-0.29253077983260806,-0.120440640529203,-0.10486769801897901,-0.0548236603827639,-0.278625418981712,-0.106250831411452,-0.246973467778567,-0.0662169560823817,-0.231535147313869,0,0,0,-1.0,-1.0,0.00794187722647041
